REGゲーム数,当該REGゲーム数,REG枚数,ATゲーム数,AT枚数,朝イチ,スルー回数,AT間ゲーム数,前回AT当選ゲーム数,前回AT獲得枚数,前回差枚数,前回連荘数,前回種別,機種別条件,前回REG当選ゲーム数,前回REG獲得枚数
756,756,0,254,1213,0,0,0,100,294,517,5,下位,0,0,0
139,139,0,228,1063,0,0,0,756,1213,549,10,下位,0,0,0
278,278,0,102,490,0,0,0,139,1063,1395,12,下位,0,0,0
110,110,0,12,54,0,0,0,278,490,1451,3,下位,0,0,0
638,638,0,13,58,0,0,0,110,54,1333,1,下位,0,0,0
239,239,0,12,56,0,0,0,638,58,394,1,下位,0,0,0
679,679,0,173,792,0,0,0,239,56,77,1,下位,0,0,0
210,210,0,12,56,0,0,0,679,792,-192,13,下位,0,0,0
62,62,0,55,254,0,0,0,210,56,-464,1,下位,0,0,0
1006,1006,0,13,58,0,0,0,62,254,-307,3,下位,0,0,0
480,480,0,36,160,0,0,0,1006,58,-1821,1,下位,0,0,0
270,270,0,160,748,0,0,0,480,160,-2411,3,下位,0,0,0
278,278,0,49,226,0,0,0,270,748,-2085,9,下位,0,0,0
459,459,0,13,58,1,0,0,0,0,1,0,下位,0,0,0
349,349,0,120,556,0,0,0,459,58,-658,1,下位,0,0,0
203,203,0,120,562,0,0,0,349,556,-647,7,下位,0,0,0
438,438,0,132,628,0,0,0,203,562,-402,7,下位,0,0,0
119,119,0,776,3655,0,0,0,438,628,-458,5,下位,0,0,0
857,857,0,178,842,0,0,0,119,3655,506,36,下位,0,0,0
481,481,0,11,50,0,0,0,857,842,9,9,下位,0,0,0
86,86,0,207,961,0,0,0,481,50,-693,1,下位,0,0,0
277,277,0,83,370,0,0,0,86,961,134,13,下位,0,0,0
653,653,0,145,658,0,0,0,277,370,71,7,下位,0,0,0
229,229,0,199,944,0,0,0,653,658,-291,11,下位,0,0,0
481,481,0,146,690,0,0,0,229,944,295,9,下位,0,0,0
230,230,0,140,648,0,0,0,481,690,233,7,下位,0,0,0
310,310,0,145,675,1,0,0,0,0,1,0,下位,0,0,0
337,337,0,40,186,0,0,0,310,675,192,8,下位,0,0,0
128,128,0,12,54,0,0,0,337,186,-149,3,下位,0,0,0
67,67,0,227,1077,0,0,0,128,54,-295,1,下位,0,0,0
126,126,0,12,54,0,0,0,67,1077,677,10,下位,0,0,0
685,685,0,176,817,0,0,0,126,54,534,1,下位,0,0,0
277,277,0,225,1072,0,0,0,685,817,281,10,下位,0,0,0
550,550,0,82,392,0,0,0,277,1072,920,9,下位,0,0,0
234,234,0,34,154,0,0,0,550,392,453,3,下位,0,0,0
839,839,0,110,508,0,0,0,234,154,241,3,下位,0,0,0
1027,1027,0,1338,6352,0,0,0,839,508,-562,7,下位,0,0,0
126,126,0,13,58,0,0,0,1027,6352,-26,53,上位,0,0,0
339,339,0,238,1129,1,0,0,0,0,1,0,下位,0,0,0
489,489,0,252,1137,0,0,0,339,1129,600,10,下位,0,0,0
29,29,0,88,422,0,0,0,489,1137,973,19,下位,0,0,0
161,161,0,162,735,0,0,0,29,422,1350,3,下位,0,0,0
734,734,0,98,476,0,0,0,161,735,1833,12,下位,0,0,0
1030,1030,0,217,1006,0,0,0,734,476,1162,3,下位,0,0,0
766,766,0,110,510,0,0,0,1030,1006,559,13,下位,0,0,0
159,159,0,33,144,0,0,0,766,510,-128,7,下位,0,0,0
280,280,0,42,192,0,0,0,159,144,-232,3,下位,0,0,0
226,226,0,44,200,0,0,0,280,192,-477,3,下位,0,0,0
538,538,0,69,328,0,0,0,226,200,-630,3,下位,0,0,0
127,127,0,106,478,0,0,0,538,328,-1143,3,下位,0,0,0
398,398,0,91,426,0,0,0,127,478,-863,9,下位,0,0,0
95,95,0,168,788,1,0,0,0,0,1,0,下位,0,0,0
173,173,0,188,886,0,0,0,95,788,641,9,下位,0,0,0
447,447,0,413,1953,0,0,0,173,886,1257,9,下位,0,0,0
125,125,0,46,210,0,0,0,447,1953,-26,17,上位,0,0,0
571,571,0,1195,5760,0,0,0,125,210,-11,3,下位,0,0,0
276,276,0,53,254,0,0,0,571,5760,2387,31,下位,0,0,0
29,29,0,108,514,0,0,0,276,254,2210,3,下位,0,0,0
276,276,0,165,780,0,0,0,29,514,2679,5,下位,0,0,0
176,176,0,114,526,0,0,0,276,780,3028,9,下位,0,0,0
189,189,0,13,58,0,0,0,176,526,3279,7,下位,0,0,0
128,128,0,41,188,0,0,0,189,58,3042,1,下位,0,0,0
298,298,0,156,740,0,0,0,128,188,3030,3,下位,0,0,0
122,122,0,56,264,1,0,0,0,0,1,0,下位,0,0,0
483,483,0,227,1065,0,0,0,122,264,74,3,下位,0,0,0
943,943,0,88,420,0,0,0,483,1065,384,11,下位,0,0,0
640,640,0,221,1034,0,0,0,943,420,-669,3,下位,0,0,0
630,630,0,50,234,0,0,0,640,1034,-635,13,下位,0,0,0
51,51,0,49,228,0,0,0,630,234,-1385,3,下位,0,0,0
343,343,0,28,136,0,0,0,51,228,-1237,3,下位,0,0,0
95,95,0,178,862,0,0,0,343,136,-1637,1,下位,0,0,0
467,467,0,50,236,0,0,0,95,862,-923,5,下位,0,0,0
478,478,0,162,768,0,0,0,467,236,-1417,3,下位,0,0,0
240,240,0,399,1885,0,0,0,478,768,-1396,7,下位,0,0,0
250,250,0,164,768,1,0,0,0,0,1,0,下位,0,0,0
838,838,0,10,44,0,0,0,250,768,378,9,下位,0,0,0
190,190,0,109,509,0,0,0,838,44,-887,1,下位,0,0,0
278,278,0,12,54,0,0,0,190,509,-675,6,下位,0,0,0
250,250,0,11,52,0,0,0,278,54,-1055,1,下位,0,0,0
235,235,0,104,482,0,0,0,250,52,-1394,1,下位,0,0,0
277,277,0,13,60,0,0,0,235,482,-1279,7,下位,0,0,0
348,348,0,12,54,0,0,0,277,60,-1652,1,下位,0,0,0
282,282,0,207,982,0,0,0,348,54,-2142,1,下位,0,0,0
279,279,0,158,726,0,0,0,282,982,-1601,9,下位,0,0,0
123,123,0,89,418,1,0,0,0,0,1,0,下位,0,0,0
304,304,0,12,56,0,0,0,123,418,227,5,下位,0,0,0
164,164,0,93,424,0,0,0,304,56,-192,1,下位,0,0,0
39,39,0,93,436,0,0,0,164,424,-24,7,下位,0,0,0
235,235,0,33,154,0,0,0,39,436,351,5,下位,0,0,0
265,265,0,120,570,0,0,0,235,154,138,3,下位,0,0,0
535,535,0,261,1262,0,0,0,265,570,294,7,下位,0,0,0
340,340,0,152,726,1,0,0,0,0,1,0,下位,0,0,0
479,479,0,2133,10165,0,0,0,340,726,196,7,下位,0,0,0
385,385,0,28,120,0,0,0,479,10165,-26,75,上位,0,0,0
92,92,0,13,58,0,0,0,385,120,-508,3,下位,0,0,0
136,136,0,13,58,1,0,0,0,0,1,0,下位,0,0,0
216,216,0,579,2849,0,0,0,136,58,-153,1,下位,0,0,0
31,31,0,76,364,0,0,0,216,2849,-26,6,上位,0,0,0
277,277,0,158,750,0,0,0,31,364,290,5,下位,0,0,0
1029,1029,0,12,56,0,0,0,277,750,607,7,下位,0,0,0
562,562,0,12,56,0,0,0,1029,56,-945,1,下位,0,0,0
393,393,0,52,246,0,0,0,562,56,-1767,1,下位,0,0,0
39,39,0,12,54,0,0,0,393,246,-2135,3,下位,0,0,0
279,279,0,172,808,0,0,0,39,54,-2142,1,下位,0,0,0
651,651,0,50,230,1,0,0,0,0,1,0,下位,0,0,0
430,430,0,94,440,0,0,0,651,230,-786,3,下位,0,0,0
252,252,0,71,330,0,0,0,430,440,-1018,5,下位,0,0,0
69,69,0,12,56,0,0,0,252,330,-1082,5,下位,0,0,0
278,278,0,47,214,0,0,0,69,56,-1134,1,下位,0,0,0
88,88,0,12,56,0,0,0,278,214,-1354,3,下位,0,0,0
130,130,0,36,176,0,0,0,88,56,-1435,1,下位,0,0,0
118,118,0,89,416,0,0,0,130,176,-1462,1,下位,0,0,0
997,997,0,13,58,0,0,0,118,416,-1230,5,下位,0,0,0
681,681,0,170,796,0,0,0,997,58,-2730,1,下位,0,0,0
333,333,0,84,390,1,0,0,0,0,1,0,下位,0,0,0
106,106,0,94,440,0,0,0,333,390,-129,5,下位,0,0,0
1031,1031,0,67,316,0,0,0,106,440,145,5,下位,0,0,0
45,45,0,68,308,0,0,0,1031,316,-1150,3,下位,0,0,0
601,601,0,12,56,0,0,0,45,308,-912,5,下位,0,0,0
44,44,0,31,131,0,0,0,601,56,-1795,1,下位,0,0,0
289,289,0,12,56,0,0,0,44,131,-1733,3,下位,0,0,0
695,695,0,132,629,0,0,0,289,56,-2129,1,下位,0,0,0
151,151,0,179,873,0,0,0,695,629,-2586,6,下位,0,0,0
113,113,0,11,50,0,0,0,151,873,-1949,4,下位,0,0,0
275,275,0,114,528,0,0,0,113,50,-2076,1,下位,0,0,0
129,129,0,339,1572,0,0,0,275,528,-1978,7,下位,0,0,0
202,202,0,122,570,0,0,0,129,1572,-608,21,下位,0,0,0
439,439,0,169,790,1,0,0,0,0,1,0,下位,0,0,0
245,245,0,13,58,0,0,0,439,790,105,9,下位,0,0,0
157,157,0,44,206,0,0,0,245,58,-220,1,下位,0,0,0
621,621,0,53,250,0,0,0,157,206,-259,3,下位,0,0,0
713,713,0,69,337,0,0,0,621,250,-979,3,下位,0,0,0
128,128,0,72,332,0,0,0,713,337,-1756,3,下位,0,0,0
47,47,0,136,640,0,0,0,128,332,-1624,5,下位,0,0,0
128,128,0,129,614,0,0,0,47,640,-1057,7,下位,0,0,0
361,361,0,53,246,0,0,0,128,614,-643,5,下位,0,0,0
40,40,0,13,58,0,0,0,361,246,-961,3,下位,0,0,0
401,401,0,135,618,0,0,0,40,58,-965,1,下位,0,0,0
631,631,0,55,258,0,0,0,401,618,-974,9,下位,0,0,0
117,117,0,55,268,0,0,0,631,258,-1702,3,下位,0,0,0
801,801,0,249,1156,0,0,0,117,268,-1617,3,下位,0,0,0
233,233,0,66,286,0,0,0,801,1156,-1713,17,下位,0,0,0
276,276,0,109,500,0,0,0,233,286,-1791,7,下位,0,0,0
884,884,0,50,236,0,0,0,276,500,-1722,7,下位,0,0,0
221,221,0,140,646,1,0,0,0,0,1,0,下位,0,0,0
210,210,0,1024,4941,0,0,0,221,646,302,9,下位,0,0,0
