REGゲーム数,当該REGゲーム数,REG枚数,ATゲーム数,AT枚数,朝イチ,スルー回数,AT間ゲーム数,前回当選ゲーム数,前回獲得枚数,前回差枚数,前回連荘数,前回種別,機種別条件
238,238,0,69,180,0,0,0,604,140,357,1,下位,0
347,347,0,238,616,0,0,0,238,180,153,2,下位,0
1035,1035,0,157,392,0,0,0,347,616,209,4,下位,0
73,73,0,678,1738,0,0,0,1035,392,-1068,5,下位,0
40,40,0,148,393,0,0,0,73,1738,552,14,下位,0
119,119,0,77,204,0,0,0,40,393,880,2,下位,0
462,462,0,354,934,0,0,0,119,204,892,2,下位,0
241,241,0,1458,3727,1,0,0,0,0,1,0,下位,0
520,520,0,1081,2686,0,0,0,241,3727,1095,18,下位,0
150,150,0,73,192,0,0,0,520,2686,683,25,上位,0
80,80,0,51,137,0,0,0,150,192,633,2,下位,0
999,999,0,101,244,0,0,0,80,137,641,1,下位,0
1029,1029,0,201,528,0,0,0,999,244,-726,5,下位,0
467,467,0,533,1366,0,0,0,1029,528,-1858,4,下位,0
1036,1036,0,143,345,0,0,0,467,1366,-1245,7,下位,0
226,226,0,43,117,0,0,0,1036,345,-2571,7,下位,0
329,329,0,542,1395,1,0,0,0,0,1,0,下位,0
194,194,0,206,533,0,0,0,329,1395,865,10,下位,0
93,93,0,80,210,0,0,0,194,533,1085,6,下位,0
478,478,0,79,204,0,0,0,93,210,1145,2,下位,0
104,104,0,2220,5707,0,0,0,478,204,578,3,下位,0
167,167,0,47,128,0,0,0,104,5707,1397,29,下位,0
173,173,0,118,314,0,0,0,167,128,1256,1,下位,0
304,304,0,47,127,0,0,0,173,314,1291,2,下位,0
37,37,0,314,723,0,0,0,304,127,928,1,下位,0
174,174,0,2282,5858,0,0,0,37,723,1591,9,下位,0
151,151,0,54,141,0,0,0,174,5858,1075,34,上位,0
1039,1039,0,46,122,0,0,0,151,141,972,2,下位,0
271,271,0,316,702,0,0,0,1039,122,-582,2,下位,0
347,347,0,66,179,1,0,0,0,0,1,0,下位,0
362,362,0,143,377,0,0,0,347,179,-380,1,下位,0
313,313,0,154,404,0,0,0,362,377,-587,3,下位,0
173,173,0,179,457,0,0,0,313,404,-688,3,下位,0
535,535,0,69,187,0,0,0,173,457,-510,6,下位,0
185,185,0,70,184,0,0,0,535,187,-1186,1,下位,0
103,103,0,43,113,0,0,0,185,184,-1300,2,下位,0
317,317,0,54,146,0,0,0,103,113,-1353,2,下位,0
920,920,0,59,160,0,0,0,317,146,-1718,1,下位,0
149,149,0,40,107,0,0,0,920,160,-3042,1,下位,0
1038,1038,0,42,109,0,0,0,149,107,-3175,1,下位,0
166,166,0,141,373,0,0,0,1038,109,-4740,2,下位,0
538,538,0,46,119,0,0,0,166,373,-4635,3,下位,0
114,114,0,62,163,0,0,0,538,119,-5384,2,下位,0
84,84,0,120,320,0,0,0,114,163,-5405,2,下位,0
