番号,REGゲーム数,REG枚数,ATゲーム数,AT枚数
2962,53,0,272,787
2963,708,0,83,239
2964,97,0,0,0
2965,488,0,145,420
2966,779,0,16,43
2967,440,0,0,0
2968,408,0,20,55
2969,669,0,120,350
2970,494,0,19,51
2971,223,0,207,597
2972,263,0,17,46
2973,302,0,117,337
2974,686,0,51,149
2975,464,0,161,463
2976,434,0,154,445
2977,197,0,0,0
2978,779,0,360,1062
2979,780,0,220,641
2980,99,0,0,0
2981,292,0,911,2626
2982,341,0,0,0
2983,569,0,0,0
2984,270,0,0,0
2985,105,0,84,252
2986,746,0,106,309
2987,36,0,75,213
2988,778,0,207,596
2989,96,0,88,253
2990,778,0,50,145
2991,443,0,0,0
2992,310,0,91,274
2993,239,0,374,1088
2994,99,0,0,0
2995,238,0,21,57
2996,608,0,0,0
2997,145,0,225,664
2998,250,0,57,165
2999,106,0,87,257
3000,37,0,0,0
3001,163,0,110,321
3002,106,0,0,0
3003,778,0,1290,3699
3004,95,0,177,514
3005,351,0,0,0
3006,390,0,82,235
3007,97,0,0,0
3008,12,0,18,48
3009,589,0,0,0
3010,101,0,0,0
3011,597,0,278,818
3012,487,0,1690,4824
3013,95,0,78,225
3014,96,0,0,0
3015,198,0,14,38
3016,56,0,0,0
3017,40,0,3319,9473
3018,204,0,113,329
3019,474,0,143,409
3020,778,0,92,266
3021,370,0,447,1296
3022,601,0,228,665
3023,324,0,107,315
3024,778,0,506,1470
3025,45,0,44,123
3026,212,0,0,0
3027,778,0,125,358
3028,144,0,86,248
3029,76,0,133,384
3030,144,0,81,231
3031,333,0,0,0
3032,33,0,136,395
3033,98,0,85,243
3034,95,0,140,401
3035,51,0,0,0
3036,244,0,856,2451
3037,141,0,90,264
3038,96,0,0,0
3039,188,0,0,0
3040,429,0,81,232
3041,431,0,0,0
3042,542,0,0,0
3043,313,0,80,239
3044,752,0,234,693
3045,170,0,175,505
3046,295,0,0,0
3047,543,0,0,0
3048,434,0,125,359
3049,727,0,574,1671
3050,92,0,54,156
3051,80,0,129,378
3052,214,0,135,392
3053,175,0,79,227
3054,70,0,768,2199
3055,145,0,395,1127
3056,616,0,51,149
3057,677,0,0,0
3058,76,0,113,333
3059,270,0,146,425
3060,176,0,0,0
3061,538,0,21,59
3062,753,0,1040,2964
3063,778,0,165,476
3064,347,0,109,313
3065,217,0,387,1123
3066,107,0,136,393
3067,94,0,349,1010
3068,135,0,221,647
3069,199,0,23,65
3070,596,0,521,1510
3071,99,0,24,66
3072,294,0,80,230
3073,80,0,0,0
3074,665,0,123,358
3075,99,0,189,558
3076,335,0,172,506
3077,238,0,15,40
3078,364,0,118,339
3079,47,0,0,0
3080,50,0,247,714
3081,262,0,20,55
3082,107,0,466,1342
3083,50,0,0,0
3084,49,0,50,144
3085,602,0,175,512
3086,183,0,0,0
3087,237,0,90,262
3088,49,0,1219,3489
3089,95,0,0,0
3090,166,0,372,1076
3091,488,0,125,360
3092,780,0,0,0
3093,397,0,516,1476
3094,752,0,245,720
3095,778,0,244,709
3096,778,0,0,0
3097,290,0,0,0
3098,216,0,156,462
3099,177,0,204,592
3100,554,0,0,0
3101,63,0,378,1106
3102,101,0,85,255
3103,176,0,530,1516
3104,779,0,0,0
3105,505,0,150,443
3106,338,0,190,555
3107,256,0,19,52
3108,405,0,58,165
3109,99,0,198,574
3110,199,0,530,1519
3111,42,0,0,0
3112,39,0,386,1118
3113,43,0,0,0
3114,194,0,83,240
3115,256,0,0,0
3116,367,0,1221,3510
3117,148,0,0,0
3118,34,0,0,0
3119,470,0,147,428
3120,34,0,0,0
3121,407,0,252,729
3122,192,0,59,173
3123,92,0,19,51
3124,96,0,189,552
3125,76,0,0,0
3126,12,0,0,0
3127,119,0,144,416
3128,441,0,52,151
3129,193,0,0,0
3130,778,0,0,0
3131,34,0,199,574
3132,234,0,1122,3222
3133,546,0,0,0
3134,194,0,0,0
3135,544,0,123,365
3136,698,0,0,0
3137,55,0,289,843
3138,187,0,219,636
3139,96,0,99,288
3140,410,0,16,43
3141,99,0,299,868
3142,96,0,0,0
3143,57,0,73,209
3144,57,0,965,2738
3145,488,0,0,0
3146,468,0,77,220
3147,140,0,154,448
3148,232,0,0,0
3149,778,0,1659,4687
3150,191,0,88,260
3151,752,0,184,539
3152,476,0,154,458
3153,70,0,425,1236
3154,310,0,61,177
3155,753,0,126,368
3156,224,0,20,55
3157,202,0,0,0
3158,551,0,464,1356
3159,447,0,215,628
3160,778,0,242,697
3161,47,0,39,106
3162,68,0,156,454
3163,345,0,85,256
3164,211,0,0,0
3165,472,0,22,60
3166,708,0,0,0
3167,45,0,186,545
3168,97,0,0,0
3169,221,0,73,210
3170,423,0,53,155
3171,571,0,128,376
3172,253,0,49,141
3173,341,0,18,50
3174,166,0,21,59
3175,306,0,50,145
3176,753,0,80,240
3177,298,0,54,158
3178,754,0,227,672
3179,189,0,702,1993
3180,96,0,83,240
3181,778,0,11,29
3182,179,0,0,0
3183,173,0,0,0
3184,364,0,85,246
3185,545,0,0,0
3186,344,0,0,0
3187,87,0,53,153
3188,94,0,81,238
3189,95,0,0,0
3190,389,0,18,49
3191,99,0,53,155
3192,74,0,202,585
3193,240,0,676,1972
3194,67,0,108,316
3195,50,0,148,430
3196,98,0,475,1381
3197,98,0,83,250
3198,76,0,184,532
3199,239,0,0,0
3200,259,0,2311,6588
3201,109,0,83,233
3202,336,0,0,0
3203,778,0,0,0
3204,127,0,24,67
3205,229,0,147,426
3206,81,0,0,0
3207,189,0,351,1012
3208,32,0,50,139
3209,274,0,411,1202
3210,96,0,16,43
3211,216,0,0,0
3212,537,0,85,256
3213,139,0,51,147
3214,694,0,225,656
3215,98,0,117,341
3216,183,0,0,0
3217,490,0,49,141
3218,217,0,0,0
3219,295,0,0,0
3220,164,0,181,530
3221,99,0,94,271
3222,216,0,1822,5223
3223,260,0,0,0
3224,172,0,0,0
3225,498,0,0,0
3226,355,0,78,233
3227,271,0,337,974
3228,418,0,119,345
3229,84,0,88,258
3230,95,0,134,389
3231,174,0,0,0
3232,115,0,0,0
3233,739,0,0,0
3234,208,0,0,0
3235,51,0,116,344
3236,517,0,16,42
3237,96,0,363,1048
3238,342,0,0,0
3239,779,0,0,0
3240,165,0,112,330
3241,73,0,0,0
3242,14,0,172,500
3243,230,0,0,0
3244,425,0,51,149
3245,96,0,207,605
3246,99,0,122,351
3247,380,0,0,0
3248,779,0,0,0
3249,86,0,0,0
3250,41,0,196,573
3251,408,0,229,665
3252,70,0,113,329
3253,258,0,892,2558
3254,212,0,146,423
3255,293,0,20,55
3256,340,0,19,51
3257,175,0,0,0
3258,369,0,90,264
3259,78,0,82,235
3260,74,0,370,1071
3261,85,0,0,0
3262,12,0,52,151
3263,272,0,46,128
3264,47,0,120,349
3265,35,0,324,947
3266,238,0,98,278
3267,337,0,41,113
3268,96,0,84,243
3269,457,0,150,445
3270,188,0,264,763
3271,341,0,0,0
3272,751,0,21,59
3273,96,0,0,0
3274,547,0,0,0
3275,642,0,377,1096
3276,98,0,9,22
3277,96,0,701,1997
3278,778,0,86,252
3279,80,0,77,223
3280,468,0,84,242
3281,266,0,9,21
3282,63,0,20,54
3283,307,0,39,106
3284,778,0,0,0
3285,61,0,168,485
3286,393,0,440,1271
3287,533,0,109,312
3288,140,0,0,0
3289,329,0,145,418
3290,45,0,50,141
3291,338,0,118,332
3292,314,0,0,0
3293,395,0,0,0
3294,576,0,134,391
3295,32,0,17,47
3296,58,0,0,0
3297,471,0,0,0
3298,225,0,83,249
3299,253,0,22,61
3300,245,0,0,0
3301,508,0,106,319
3302,16,0,243,706
3303,246,0,147,428
3304,171,0,169,498
3305,342,0,108,314
3306,97,0,620,1758
3307,402,0,0,0
3308,194,0,16,42
3309,191,0,56,164
3310,186,0,17,45
3311,649,0,80,229
3312,199,0,227,653
3313,161,0,0,0
3314,92,0,518,1500
3315,778,0,0,0
3316,124,0,0,0
3317,382,0,84,252
3318,247,0,149,431
3319,145,0,0,0
3320,116,0,22,61
3321,139,0,205,591
3322,79,0,86,257
3323,75,0,0,0
3324,678,0,103,308
3325,87,0,324,947
3326,39,0,325,947
3327,542,0,269,777
3328,621,0,79,229
3329,784,0,293,861
3330,438,0,0,0
3331,635,0,122,358
3332,225,0,169,480
3333,496,0,467,1353
3334,641,0,0,0
3335,644,0,574,1645
3336,253,0,0,0
3337,194,0,208,604
3338,173,0,109,316
3339,288,0,0,0
3340,94,0,20,55
3341,87,0,0,0
3342,11,0,738,2072
3343,434,0,1050,3029
3344,97,0,0,0
3345,267,0,147,431
3346,87,0,54,156
3347,144,0,79,227
3348,236,0,87,253
3349,219,0,171,498
3350,158,0,0,0
3351,323,0,0,0
3352,163,0,0,0
3353,641,0,83,249
3354,753,0,86,258
3355,752,0,374,1090
3356,142,0,294,845
3357,778,0,0,0
3358,505,0,174,518
3359,171,0,123,348
3360,230,0,203,588
3361,729,0,370,1064
3362,97,0,100,289
3363,76,0,214,619
3364,98,0,76,227
3365,238,0,11,29
3366,252,0,173,503
3367,595,0,100,285
3368,135,0,13,35
3369,96,0,265,780
3370,270,0,0,0
3371,478,0,0,0
3372,292,0,568,1651
3373,98,0,16,43
3374,238,0,0,0
3375,515,0,84,252
3376,171,0,40,109
3377,779,0,18,49
3378,59,0,0,0
3379,642,0,98,276
3380,213,0,139,398
3381,172,0,57,166
3382,641,0,161,462
3383,97,0,15,39
3384,341,0,194,565
3385,247,0,203,598
3386,462,0,0,0
3387,779,0,2151,6198
3388,173,0,73,207
3389,595,0,0,0
3390,277,0,97,275
3391,98,0,78,235
3392,210,0,211,619
3393,243,0,48,139
3394,99,0,142,410
3395,406,0,121,349
3396,240,0,1384,3975
3397,779,0,0,0
3398,378,0,0,0
3399,128,0,147,429
3400,258,0,22,62
3401,67,0,0,0
3402,600,0,73,209
3403,99,0,309,896
3404,778,0,53,154
3405,352,0,82,234
3406,778,0,157,451
3407,356,0,264,755
3408,98,0,214,624
3409,73,0,0,0
3410,246,0,82,236
3411,290,0,12,30
3412,110,0,415,1198
3413,413,0,76,214
3414,130,0,0,0
3415,253,0,0,0
3416,12,0,677,1943
3417,780,0,0,0
3418,305,0,0,0
3419,72,0,84,246
3420,108,0,0,0
3421,219,0,176,509
3422,617,0,0,0
3423,531,0,17,47
3424,243,0,0,0
3425,318,0,0,0
3426,61,0,91,261
3427,172,0,0,0
3428,74,0,139,400
3429,778,0,104,302
3430,567,0,124,359
3431,95,0,170,495
3432,752,0,120,355
3433,507,0,654,1858
3434,45,0,71,209
3435,307,0,14,38
3436,99,0,18,50
3437,372,0,88,263
3438,98,0,0,0
3439,605,0,138,393
3440,79,0,75,224
3441,754,0,151,448
3442,108,0,0,0
3443,83,0,105,299
3444,778,0,13,34
3445,156,0,362,1067
3446,93,0,0,0
3447,310,0,112,325
3448,727,0,209,604
3449,779,0,0,0
3450,339,0,0,0
3451,115,0,227,651
3452,255,0,310,904
3453,89,0,517,1503
3454,256,0,259,747
3455,614,0,0,0
3456,123,0,115,333
3457,581,0,13,34
3458,753,0,82,245
3459,169,0,1596,4539
3460,780,0,179,527
3461,288,0,0,0
3462,410,0,90,255
3463,89,0,0,0
3464,380,0,1419,4046
3465,358,0,0,0
3466,197,0,0,0
3467,729,0,196,580
3468,233,0,118,338
3469,778,0,0,0
3470,505,0,86,259
3471,141,0,0,0
3472,612,0,273,804
3473,254,0,21,58
3474,95,0,970,2811
3475,232,0,0,0
3476,778,0,145,420
3477,133,0,53,155
3478,525,0,17,46
3479,158,0,123,359
3480,232,0,0,0
3481,385,0,0,0
3482,526,0,0,0
3483,94,0,0,0
3484,50,0,117,348
3485,781,0,0,0
3486,314,0,148,427
3487,264,0,84,240
3488,779,0,51,149
3489,754,0,243,714
3490,293,0,79,227
3491,779,0,0,0
3492,225,0,343,986
3493,291,0,130,379
3494,73,0,122,357
3495,778,0,0,0
3496,105,0,81,235
3497,132,0,284,817
3498,105,0,48,139
3499,251,0,0,0
3500,387,0,0,0
3501,317,0,288,835
3502,327,0,0,0
3503,57,0,152,436
3504,45,0,0,0
3505,625,0,19,52
3506,707,0,124,357
3507,422,0,84,242
3508,152,0,0,0
3509,70,0,205,594
3510,779,0,87,262
3511,96,0,79,231
3512,189,0,0,0
3513,245,0,52,151
3514,56,0,0,0
3515,184,0,17,45
3516,719,0,0,0
3517,34,0,90,271
3518,150,0,0,0
3519,779,0,1245,3596
3520,298,0,153,438
3521,33,0,368,1067
3522,106,0,82,234
3523,159,0,144,416
3524,96,0,70,199
3525,95,0,19,52
3526,285,0,13,35
3527,153,0,221,640
3528,95,0,123,349
3529,288,0,202,587
3530,543,0,16,42
3531,599,0,97,286
3532,46,0,118,341
3533,89,0,0,0
3534,161,0,0,0
3535,64,0,161,468
3536,547,0,0,0
3537,151,0,192,554
3538,97,0,0,0
3539,629,0,212,492
3540,778,0,113,330
3541,95,0,3267,9368
3542,257,0,260,757
3543,232,0,138,397
3544,683,0,82,245
3545,656,0,1715,4909
3546,83,0,83,245
3547,99,0,236,686
3548,98,0,0,0
3549,196,0,0,0
3550,343,0,0,0
3551,351,0,96,272
3552,94,0,0,0
3553,204,0,18,49
3554,97,0,165,479
3555,95,0,0,0
3556,37,0,364,1053
3557,143,0,547,1543
3558,97,0,0,0
3559,60,0,13,33
3560,752,0,178,524
3561,379,0,82,237
3562,142,0,63,184
3563,778,0,1794,5125
3564,440,0,243,699
3565,281,0,295,860
3566,391,0,22,60
3567,99,0,0,0
3568,654,0,99,297
3569,189,0,0,0
3570,118,0,81,234
3571,644,0,0,0
3572,99,0,413,1193
3573,560,0,51,144
3574,357,0,0,0
3575,11,0,282,817
3576,618,0,203,583
3577,36,0,81,233
3578,637,0,136,404
3579,96,0,87,251
3580,99,0,74,212
3581,97,0,188,542
3582,215,0,21,58
3583,177,0,102,296
3584,240,0,0,0
3585,442,0,277,801
3586,95,0,0,0
3587,168,0,83,249
3588,300,0,102,292
3589,235,0,229,654
3590,267,0,94,269
3591,371,0,0,0
3592,778,0,94,272
3593,196,0,0,0
3594,778,0,15,40
3595,375,0,142,416
3596,130,0,292,850
3597,97,0,137,397
3598,299,0,108,312
3599,315,0,17,46
3600,718,0,0,0
3601,35,0,88,264
3602,79,0,0,0
3603,336,0,83,243
3604,166,0,86,257
3605,109,0,120,350
3606,60,0,20,56
3607,269,0,97,281
3608,107,0,180,518
3609,212,0,0,0
3610,273,0,0,0
3611,497,0,0,0
3612,167,0,144,419
3613,291,0,111,329
3614,592,0,0,0
3615,212,0,377,1083
3616,100,0,289,845
3617,84,0,167,475
3618,96,0,86,252
3619,96,0,147,430
3620,226,0,316,919
3621,156,0,115,334
3622,292,0,101,291
3623,780,0,235,687
3624,268,0,0,0
3625,485,0,84,253
3626,755,0,113,333
3627,107,0,256,730
3628,315,0,21,58
3629,227,0,0,0
3630,298,0,170,493
3631,315,0,2884,8223
3632,99,0,79,228
3633,597,0,123,359
3634,707,0,0,0
3635,428,0,1631,4654
3636,778,0,0,0
3637,222,0,0,0
3638,253,0,0,0
3639,32,0,76,229
3640,190,0,14,38
3641,172,0,337,984
3642,82,0,1172,3381
3643,307,0,17,47
3644,752,0,96,287
3645,180,0,82,236
3646,99,0,335,969
3647,67,0,191,551
3648,96,0,27,76
3649,46,0,1015,2902
3650,778,0,0,0
3651,351,0,0,0
3652,155,0,211,617
3653,372,0,113,330
3654,146,0,0,0
3655,82,0,214,621
3656,38,0,0,0
3657,59,0,0,0
3658,301,0,0,0
3659,244,0,0,0
3660,331,0,265,771
3661,306,0,46,128
3662,342,0,242,708
3663,98,0,251,723
3664,75,0,47,137
3665,331,0,0,0
3666,100,0,0,0
3667,324,0,118,349
3668,778,0,0,0
3669,503,0,86,245
3670,95,0,85,245
3671,510,0,0,0
3672,167,0,76,219
3673,96,0,164,468
3674,99,0,0,0
3675,118,0,0,0
3676,778,0,86,254
3677,267,0,18,48
3678,560,0,159,461
3679,232,0,212,611
3680,779,0,83,245
3681,778,0,190,548
3682,159,0,0,0
3683,172,0,90,271
3684,360,0,0,0
3685,393,0,147,435
3686,98,0,0,0
3687,211,0,595,1733
3688,92,0,827,2348
3689,72,0,0,0
3690,452,0,0,0
3691,311,0,17,45
3692,134,0,443,1282
3693,49,0,0,0
3694,290,0,209,611
3695,553,0,88,259
3696,388,0,53,154
3697,458,0,0,0
3698,193,0,154,448
3699,199,0,360,1045
3700,67,0,75,216
3701,166,0,0,0
3702,339,0,1287,3663
3703,49,0,0,0
3704,518,0,0,0
3705,279,0,0,0
3706,118,0,0,0
3707,40,0,0,0
3708,283,0,154,456
3709,248,0,168,483
3710,203,0,85,244
3711,45,0,0,0
3712,53,0,0,0
3713,138,0,0,0
3714,431,0,134,388
3715,526,0,132,380
3716,83,0,0,0
3717,406,0,164,478
3718,97,0,508,1480
3719,779,0,355,1028
3720,174,0,16,42
3721,99,0,81,244
3722,310,0,0,0
3723,443,0,177,521
3724,163,0,0,0
3725,104,0,0,0
3726,778,0,0,0
3727,173,0,23,65
3728,752,0,88,265
3729,166,0,17,47
3730,191,0,84,243
3731,55,0,57,155
3732,304,0,110,317
3733,136,0,116,339
3734,282,0,52,152
3735,752,0,104,308
3736,675,0,0,0
3737,372,0,0,0
3738,237,0,141,416
3739,80,0,0,0
3740,154,0,0,0
3741,249,0,88,260
3742,535,0,0,0
3743,122,0,0,0
3744,98,0,85,255
3745,304,0,160,467
3746,96,0,86,257
3747,96,0,50,146
3748,249,0,0,0
3749,101,0,81,239
3750,98,0,0,0
3751,562,0,1561,4443
3752,707,0,0,0
3753,180,0,286,839
3754,55,0,242,693
3755,392,0,42,116
3756,370,0,108,315
3757,137,0,42,114
3758,362,0,24,68
3759,416,0,0,0
3760,337,0,116,342
3761,38,0,60,170
3762,98,0,91,263
3763,98,0,116,338
3764,36,0,83,244
3765,497,0,0,0
3766,165,0,0,0
3767,92,0,178,523
3768,57,0,0,0
3769,170,0,0,0
3770,592,0,1190,3410
3771,95,0,21,57
3772,89,0,23,63
3773,97,0,0,0
3774,659,0,431,1269
3775,98,0,0,0
3776,141,0,90,264
3777,555,0,370,1082
3778,780,0,712,2047
3779,98,0,83,240
3780,687,0,51,147
3781,752,0,369,1076
3782,43,0,0,0
3783,333,0,880,2530
3784,537,0,518,1501
3785,97,0,160,461
3786,110,0,284,832
3787,360,0,485,1379
3788,95,0,23,63
3789,99,0,779,2221
3790,41,0,122,357
3791,481,0,0,0
3792,170,0,0,0
3793,303,0,239,686
3794,563,0,118,342
3795,111,0,0,0
3796,295,0,0,0
3797,492,0,0,0
3798,387,0,153,455
3799,248,0,63,181
3800,752,0,84,251
3801,726,0,112,212
3802,96,0,164,471
3803,342,0,0,0
3804,204,0,0,0
3805,459,0,120,352
3806,148,0,16,42
3807,334,0,47,137
3808,430,0,20,54
3809,569,0,20,56
3810,275,0,0,0
3811,181,0,19,51
3812,84,0,0,0
3813,31,0,0,0
3814,576,0,172,499
3815,154,0,144,412
3816,36,0,352,1022
3817,657,0,0,0
3818,202,0,158,459
3819,97,0,0,0
3820,202,0,0,0
3821,292,0,14,36
3822,143,0,87,255
3823,66,0,114,333
3824,779,0,112,322
3825,315,0,21,57
3826,314,0,0,0
3827,411,0,114,210
3828,378,0,464,1349
3829,55,0,0,0
3830,138,0,0,0
3831,579,0,0,0
3832,281,0,0,0
3833,234,0,339,1000
3834,141,0,230,664
3835,128,0,84,248
3836,752,0,161,473
3837,642,0,0,0
3838,102,0,136,349
3839,778,0,0,0
3840,303,0,22,62
3841,586,0,2434,6932
3842,294,0,1178,3405
3843,72,0,0,0
3844,778,0,859,2466
3845,90,0,0,0
3846,778,0,56,158
3847,353,0,140,405
3848,63,0,75,215
3849,327,0,0,0
3850,779,0,0,0
3851,179,0,82,245
3852,79,0,386,1119
3853,132,0,0,0
3854,474,0,190,550
3855,258,0,57,167
3856,180,0,0,0
3857,154,0,45,126
3858,144,0,88,249
3859,452,0,83,244
3860,94,0,0,0
3861,220,0,100,284
3862,630,0,22,60
3863,96,0,106,302
3864,111,0,49,143
3865,258,0,88,259
3866,752,0,88,265
3867,752,0,174,511
3868,61,0,464,1357
3869,175,0,0,0
3870,259,0,0,0
3871,74,0,0,0
3872,217,0,0,0
3873,561,0,371,1085
3874,180,0,0,0
3875,110,0,203,591
3876,159,0,638,1819
3877,86,0,23,63
3878,752,0,91,273
3879,225,0,202,584
3880,259,0,141,411
3881,42,0,78,225
3882,52,0,202,587
3883,557,0,0,0
3884,202,0,0,0
3885,298,0,118,342
3886,261,0,159,460
3887,780,0,0,0
3888,171,0,81,233
3889,207,0,56,164
3890,96,0,0,0
3891,657,0,215,637
3892,778,0,0,0
3893,226,0,0,0
3894,62,0,188,548
3895,252,0,238,687
3896,129,0,21,58
3897,282,0,0,0
3898,87,0,0,0
3899,385,0,97,291
3900,752,0,88,263
3901,244,0,137,394
3902,160,0,0,0
3903,280,0,165,479
3904,99,0,0,0
3905,14,0,0,0
3906,251,0,170,495
3907,203,0,170,495
3908,558,0,0,0
3909,97,0,79,227
3910,412,0,222,646
3911,320,0,113,328
3912,311,0,294,852
3913,97,0,184,545
3914,310,0,84,248
3915,752,0,85,254
3916,93,0,0,0
3917,264,0,0,0
3918,397,0,952,2738
3919,152,0,100,290
3920,520,0,11,29
3921,75,0,0,0
3922,14,0,0,0
3923,778,0,0,0
3924,171,0,0,0
3925,143,0,0,0
3926,13,0,0,0
3927,94,0,1602,4602
3928,310,0,0,0
3929,425,0,21,57
3930,445,0,18,49
3931,418,0,79,228
3932,123,0,0,0
3933,467,0,104,298
3934,778,0,166,478
3935,349,0,0,0
3936,36,0,131,377
3937,95,0,0,0
3938,138,0,65,184
3939,99,0,0,0
3940,422,0,15,41
3941,542,0,117,340
3942,749,0,0,0
3943,89,0,79,231
3944,271,0,77,220
3945,96,0,0,0
3946,730,0,0,0
3947,109,0,0,0
3948,34,0,107,307
3949,450,0,110,319
3950,713,0,20,55
3951,38,0,0,0
3952,269,0,0,0
3953,80,0,14,36
3954,266,0,193,551
3955,97,0,0,0
3956,321,0,0,0
3957,251,0,269,786
3958,178,0,0,0
3959,726,0,53,154
3960,752,0,243,713
3961,95,0,0,0
3962,313,0,0,0
3963,370,0,0,0
3964,507,0,400,1169
3965,252,0,62,176
3966,752,0,82,247
3967,38,0,0,0
3968,48,0,196,575
3969,67,0,125,360
3970,86,0,0,0
3971,696,0,0,0
3972,58,0,0,0
3973,86,0,0,0
3974,231,0,0,0
3975,130,0,86,259
3976,336,0,82,245
3977,241,0,85,250
3978,752,0,231,676
3979,422,0,80,240
3980,504,0,53,155
3981,175,0,161,465
3982,190,0,156,451
3983,690,0,129,372
3984,778,0,0,0
3985,505,0,118,351
3986,95,0,78,230
3987,712,0,0,0
3988,41,0,86,259
3989,601,0,0,0
3990,152,0,90,270
3991,205,0,217,628
3992,201,0,49,141
3993,594,0,323,944
3994,295,0,21,58
3995,483,0,0,0
3996,270,0,81,243
3997,608,0,0,0
3998,146,0,88,264
3999,216,0,0,0
4000,41,0,82,247
4001,159,0,192,553
4002,308,0,169,501
4003,779,0,110,323
4004,372,0,92,267
4005,297,0,0,0
4006,349,0,279,818
4007,81,0,136,397
4008,98,0,163,476
4009,85,0,0,0
4010,14,0,88,252
4011,43,0,0,0
4012,12,0,0,0
4013,510,0,52,150
4014,204,0,0,0
4015,549,0,253,740
4016,778,0,0,0
4017,61,0,56,157
4018,98,0,130,376
4019,95,0,0,0
4020,294,0,20,55
4021,556,0,134,385
4022,81,0,83,249
4023,287,0,170,493
4024,96,0,71,205
4025,133,0,0,0
4026,92,0,50,146
4027,95,0,113,328
4028,204,0,0,0
4029,142,0,20,54
4030,415,0,297,864
4031,322,0,946,2688
4032,95,0,157,450
4033,79,0,17,45
4034,96,0,117,334
4035,778,0,99,280
4036,174,0,0,0
4037,223,0,237,683
4038,778,0,0,0
4039,309,0,89,262
4040,434,0,0,0
4041,75,0,0,0
4042,248,0,135,400
4043,778,0,0,0
4044,304,0,59,173
4045,91,0,348,1013
4046,360,0,0,0
4047,366,0,90,260
4048,352,0,0,0
4049,267,0,86,248
4050,323,0,0,0
4051,464,0,183,530
4052,780,0,78,233
4053,49,0,221,639
4054,279,0,938,2694
4055,153,0,326,950
4056,778,0,63,180
4057,716,0,0,0
4058,524,0,121,347
4059,65,0,19,51
4060,177,0,0,0
4061,530,0,1201,3425
4062,56,0,0,0
4063,247,0,0,0
4064,332,0,0,0
4065,652,0,311,901
4066,210,0,0,0
4067,721,0,277,801
4068,379,0,0,0
4069,77,0,0,0
4070,404,0,0,0
4071,13,0,272,781
4072,187,0,0,0
4073,267,0,109,320
4074,779,0,432,1262
4075,247,0,16,43
4076,85,0,0,0
4077,63,0,0,0
4078,144,0,0,0
4079,152,0,272,790
4080,437,0,0,0
4081,201,0,192,557
4082,58,0,0,0
4083,779,0,39,105
4084,160,0,86,258
4085,130,0,0,0
4086,543,0,0,0
4087,81,0,345,1004
4088,236,0,0,0
4089,138,0,79,228
4090,68,0,0,0
4091,63,0,227,655
4092,271,0,88,265
4093,187,0,79,233
4094,489,0,318,921
4095,507,0,46,134
4096,70,0,92,265
4097,98,0,72,205
4098,289,0,83,250
4099,83,0,0,0
4100,170,0,0,0
4101,503,0,151,442
4102,134,0,241,702
4103,462,0,0,0
4104,778,0,395,1161
4105,307,0,151,441
4106,339,0,145,420
4107,233,0,412,1199
4108,779,0,365,1069
4109,100,0,74,223
4110,85,0,88,255
4111,143,0,77,220
4112,153,0,0,0
4113,91,0,0,0
4114,290,0,197,582
4115,250,0,85,246
4116,100,0,0,0
4117,300,0,0,0
4118,780,0,152,451
4119,96,0,96,282
4120,96,0,97,285
4121,98,0,221,634
4122,106,0,0,0
4123,60,0,0,0
4124,239,0,0,0
4125,161,0,56,163
4126,98,0,0,0
4127,36,0,313,906
4128,499,0,15,39
4129,179,0,234,684
4130,360,0,22,61
4131,69,0,0,0
4132,36,0,22,60
4133,283,0,66,188
4134,778,0,80,230
4135,404,0,152,450
4136,42,0,0,0
4137,12,0,0,0
4138,43,0,90,264
4139,234,0,83,239
4140,99,0,60,171
4141,778,0,0,0
4142,275,0,16,43
4143,42,0,0,0
4144,558,0,141,406
4145,155,0,0,0
4146,36,0,0,0
4147,49,0,245,715
4148,418,0,0,0
4149,496,0,85,244
4150,550,0,348,1011
4151,214,0,63,185
4152,97,0,210,613
4153,204,0,87,253
4154,442,0,110,319
4155,96,0,354,1028
4156,112,0,175,516
4157,778,0,0,0
4158,505,0,78,233
4159,516,0,19,52
4160,753,0,205,603
4161,97,0,174,519
4162,451,0,0,0
4163,225,0,109,310
4164,250,0,20,54
4165,239,0,85,249
4166,532,0,14,36
4167,33,0,81,237
4168,96,0,0,0
4169,60,0,17,45
4170,357,0,40,114
4171,99,0,2912,8324
4172,666,0,0,0
4173,12,0,0,0
4174,459,0,1553,4415
4175,395,0,0,0
4176,778,0,0,0
4177,111,0,86,257
4178,752,0,284,831
4179,778,0,118,340
4180,138,0,0,0
4181,179,0,200,580
4182,214,0,29,78
4183,129,0,123,354
4184,181,0,169,481
4185,99,0,120,352
4186,362,0,129,372
4187,643,0,71,203
4188,94,0,114,331
4189,159,0,19,53
4190,752,0,82,246
4191,96,0,48,139
4192,342,0,20,56
4193,752,0,85,256
4194,201,0,159,463
4195,51,0,803,2339
4196,201,0,592,1687
4197,780,0,94,282
4198,684,0,43,123
4199,752,0,168,493
4200,778,0,11,29
4201,133,0,0,0
4202,382,0,24,67
4203,391,0,70,199
4204,110,0,108,313
4205,37,0,0,0
4206,451,0,11,27
4207,752,0,153,449
4208,637,0,0,0
4209,584,0,0,0
4210,63,0,105,310
4211,366,0,0,0
4212,99,0,0,0
4213,84,0,25,74
4214,51,0,0,0
4215,198,0,0,0
4216,92,0,0,0
4217,415,0,112,331
