REGゲーム数,当該REGゲーム数,REG枚数,ATゲーム数,AT枚数,朝イチ,スルー回数,AT間ゲーム数,前回当選ゲーム数,前回獲得枚数,前回差枚数,前回連荘数,前回種別,機種別条件
395,395,0,108,419,0,0,0,192,973,-752,3,上位,0
595,595,0,220,834,0,0,0,395,435,-930,2,下位,0
749,749,0,1177,5010,0,0,0,595,850,-1004,4,下位,0
536,536,0,23,53,0,0,0,749,5026,2859,12,上位,0
73,73,0,83,252,1,0,0,0,0,1,0,下位,0
1214,1214,0,22,46,0,0,0,73,268,156,2,下位,0
394,394,0,193,709,0,0,0,1214,62,-1667,1,下位,0
197,197,0,98,331,0,0,0,394,725,-1554,4,下位,0
356,356,0,1750,7441,0,0,0,197,347,-1513,3,下位,0
256,256,0,24,56,1,0,0,0,0,1,0,下位,0
376,376,0,25,63,0,0,0,256,72,-325,1,下位,0
1251,1251,0,117,427,0,0,0,376,79,-830,1,下位,0
191,191,0,134,491,0,0,0,1251,443,-2330,2,下位,0
76,76,0,41,143,0,0,0,191,507,-2120,3,下位,0
1251,1251,0,24,54,0,0,0,76,159,-2079,1,下位,0
393,393,0,25,63,0,0,0,1251,70,-3952,1,下位,0
596,596,0,114,418,0,0,0,393,79,-4483,1,下位,0
634,634,0,60,199,0,0,0,596,434,-4974,2,下位,0
194,194,0,133,489,0,0,0,634,215,-5743,2,下位,0
1211,1211,0,26,64,0,0,0,194,505,-5539,2,下位,0
243,243,0,24,56,1,0,0,0,0,1,0,下位,0
592,592,0,23,53,0,0,0,243,72,-304,1,下位,0
209,209,0,22,48,0,0,0,592,69,-1154,1,下位,0
181,181,0,23,51,0,0,0,209,64,-1415,1,下位,0
385,385,0,192,706,0,0,0,181,67,-1629,1,下位,0
193,193,0,233,856,0,0,0,385,722,-1505,4,下位,0
983,983,0,26,62,0,0,0,193,872,-933,4,下位,0
592,592,0,56,126,0,0,0,983,78,-2381,1,下位,0
146,146,0,24,54,1,0,0,0,0,1,0,下位,0
196,196,0,22,46,0,0,0,146,70,-156,1,下位,0
235,235,0,127,392,0,0,0,196,62,-398,1,下位,0
170,170,0,43,113,0,0,0,235,408,-355,3,下位,0
193,193,0,162,676,0,0,0,170,129,-490,2,下位,0
200,200,0,24,52,0,0,0,193,692,-98,3,下位,0
1251,1251,0,163,608,0,0,0,200,68,-341,1,下位,0
990,990,0,26,66,0,0,0,1251,624,-1660,3,下位,0
78,78,0,87,370,0,0,0,990,82,-3115,1,下位,0
353,353,0,248,914,0,0,0,78,386,-2850,1,下位,0
195,195,0,23,49,0,0,0,353,930,-2468,4,下位,0
184,184,0,900,3809,0,0,0,195,65,-2706,1,下位,0
1251,1251,0,103,427,0,0,0,184,3825,833,10,上位,0
194,194,0,25,61,0,0,0,1251,443,-667,2,下位,0
194,194,0,175,621,0,0,0,194,77,-891,1,下位,0
523,523,0,23,49,1,0,0,0,0,1,0,下位,0
1140,1140,0,980,4096,0,0,0,523,65,-746,1,下位,0
395,395,0,23,51,0,0,0,1140,4112,1596,11,上位,0
833,833,0,854,3800,0,0,0,395,67,1050,1,下位,0
117,117,0,190,741,1,0,0,0,0,1,0,下位,0
590,590,0,115,418,0,0,0,117,757,576,4,下位,0
215,215,0,23,50,0,0,0,590,434,94,2,下位,0
451,451,0,262,926,0,0,0,215,66,-174,1,下位,0
395,395,0,23,51,0,0,0,451,942,68,5,下位,0
994,994,0,117,430,0,0,0,395,67,-478,1,下位,0
218,218,0,196,778,0,0,0,994,446,-1575,2,下位,0
321,321,0,394,1518,1,0,0,0,0,1,0,下位,0
189,189,0,134,477,0,0,0,321,1534,1037,7,上位,0
214,214,0,23,50,0,0,0,189,493,1237,3,下位,0
196,196,0,627,2590,0,0,0,214,66,971,1,下位,0
413,413,0,24,52,0,0,0,196,2606,3273,7,上位,0
392,392,0,91,338,0,0,0,413,68,69,1,下位,0
1251,1251,0,110,438,0,0,0,392,354,-186,2,下位,0
218,218,0,227,921,0,0,0,1251,454,-1675,2,下位,0
594,594,0,69,187,0,0,0,218,937,-1077,4,下位,0
613,613,0,100,340,0,0,0,594,203,-1796,2,下位,0
743,743,0,24,54,0,0,0,613,356,-2392,2,下位,0
56,56,0,53,197,0,0,0,743,70,-3476,1,下位,0
194,194,0,159,533,0,0,0,56,213,-3350,1,下位,0
593,593,0,23,53,0,0,0,194,549,-3102,3,下位,0
195,195,0,210,679,0,0,0,593,69,-3954,1,下位,0
273,273,0,373,1510,1,0,0,0,0,1,0,下位,0
294,294,0,23,52,0,0,0,273,1526,1103,5,上位,0
1253,1253,0,108,453,0,0,0,294,68,714,1,下位,0
340,340,0,99,357,0,0,0,1253,469,-763,2,下位,0
1251,1251,0,115,416,0,0,0,340,373,-918,2,下位,0
339,339,0,73,273,0,0,0,1251,432,-2429,2,下位,0
119,119,0,26,66,0,0,0,339,289,-2666,2,下位,0
590,590,0,71,254,0,0,0,119,82,-2769,1,下位,0
406,406,0,26,65,0,0,0,590,270,-3415,2,下位,0
213,213,0,23,51,1,0,0,0,0,1,0,下位,0
393,393,0,108,439,0,0,0,213,67,-263,1,下位,0
194,194,0,85,271,0,0,0,393,455,-418,2,下位,0
418,418,0,179,613,0,0,0,194,287,-432,2,下位,0
297,297,0,128,519,0,0,0,418,629,-452,4,下位,0
990,990,0,755,3300,0,0,0,297,535,-378,3,下位,0
486,486,0,96,352,0,0,0,990,3316,1401,7,上位,0
214,214,0,117,425,0,0,0,486,368,1014,2,下位,0
192,192,0,198,770,0,0,0,214,441,1123,2,下位,0
418,418,0,180,632,0,0,0,192,786,1611,4,下位,0
494,494,0,26,68,0,0,0,418,648,1610,4,下位,0
195,195,0,220,846,0,0,0,494,84,927,1,下位,0
646,646,0,113,391,0,0,0,195,862,1486,4,下位,0
255,255,0,291,1074,1,0,0,0,0,1,0,下位,0
195,195,0,23,51,0,0,0,255,1090,695,4,上位,0
945,945,0,131,467,0,0,0,195,67,459,1,下位,0
260,260,0,26,65,0,0,0,945,483,-525,3,下位,0
384,384,0,160,636,0,0,0,260,81,-848,1,下位,0
186,186,0,118,460,0,0,0,384,652,-792,3,下位,0
172,172,0,110,326,0,0,0,186,476,-605,3,下位,0
397,397,0,71,198,0,0,0,172,342,-530,4,下位,0
73,73,0,810,3514,0,0,0,397,214,-932,2,下位,0
465,465,0,22,47,0,0,0,73,3530,2485,6,上位,0
229,229,0,188,679,0,0,0,465,63,1826,1,下位,0
44,44,0,183,615,1,0,0,0,0,1,0,下位,0
190,190,0,24,54,0,0,0,44,631,564,4,下位,0
591,591,0,23,47,0,0,0,190,70,339,1,下位,0
396,396,0,24,56,0,0,0,591,63,-516,1,下位,0
349,349,0,121,487,0,0,0,396,72,-1059,1,下位,0
493,493,0,105,441,0,0,0,349,503,-1098,2,下位,0
58,58,0,254,981,0,0,0,493,457,-1407,2,下位,0
333,333,0,137,580,0,0,0,58,997,-500,3,上位,0
611,611,0,158,646,0,0,0,333,596,-421,3,下位,0
59,59,0,67,195,0,0,0,611,662,-708,3,下位,0
993,993,0,81,275,0,0,0,59,211,-589,2,下位,0
177,177,0,614,2510,0,0,0,993,291,-1840,2,下位,0
458,458,0,202,753,0,0,0,177,2526,411,7,上位,0
142,142,0,23,53,0,0,0,458,769,469,3,下位,0
593,593,0,108,373,0,0,0,142,69,318,1,下位,0
102,102,0,26,65,1,0,0,0,0,1,0,下位,0
984,984,0,141,577,0,0,0,102,81,-76,1,下位,0
580,580,0,23,52,0,0,0,984,593,-1011,3,下位,0
595,595,0,19,29,0,0,0,580,68,-1844,1,下位,0
55,55,0,88,376,0,0,0,595,45,-2723,1,下位,0
